novel_id,title,rating count,rating mean
10459,Siheyuan: My treasure map has unlimited resources,4,6.25
1046,"Rebirth of the Chief Male God: Inverse Young, Addicted To Pets",5,7.2
10460,"Hinata, Stop Pretending",5,6.0
10461,"Play the famous scene of the anime, and the opening bullhead vs. Xiaowu",4,5.75
10462,NBA: God-level emperor,3,7.0
10463,Black Technology: Starting From the Space Jumping Machine,4,8.5
10464,League of Legends – Only I Am Supreme,3,6.0
10465,Pirates: How many divisions does the Five Old Stars have?,2,1.5
10466,Pirate Enhancement Fruit,3,6.0
10467,"In the Flood and Famine, My Work Together Will Not Hit Zhoushan",7,7.142857142857143
10468,Biohuman,7,8.0
10469,"My Husband, Warm The Bed",1,10.0
1047,I Eat Monsters In the Town Monster,3,4.666666666666667
10470,Rebirth starts from being dismissed from school,2,9.5
10471,doomsday: 3000 modifier,4,5.25
10472,Predict the future: eat soft rice! Marry the richest woman at the beginning Completed suspenseful su,4,8.0
10473,Devilish Dream Boy Pampers Me to the Sky,3,6.333333333333333
10474,"Changbai Mountain Promotional Video, What the Hell Are You Shooting a Stolen Pen?",3,6.666666666666667
10475,My Wife Waited in the Wheat Fields,1,7.0
10476,Villain: My strength depends entirely on the imagination of the heroine,6,8.5
10477,Special Forces: Pick up An Ran at the beginning,6,5.833333333333333
10478,Various Heavens Big Shot Chatroom,1,6.0
10479,He’s Super Sticky,6,7.833333333333333
1048,Spoiler in Marvel Multiverse: Opening Live Broadcast,4,9.0
10480,One Piece’s Sword Emperor,1,10.0
10481,"Comparing the two fairies, this Natsu is really slaying a dragon!",4,8.25
10482,Spiritual Recovery: The Golden Light Curse at the beginning of the game,1,10.0
10483,Ninja World Short Video: Top Ten Illusions at the Beginning,3,6.333333333333333
10484,Pupils of Judgment: Opening Design Accidentally Judges Criminals,4,4.25
10485,"Breaking through Marvel: Me, from signing in to becoming a god on earth",3,4.666666666666667
10486,Battle of the Third Reich,2,8.0
10487,Hold His Hand,4,7.0
10488,"As a Captain, You Must Be Cold",4,8.0
10489,I Became The Academy Necromancer,5,7.6
1049,Reincarnation Paradise,4,7.0
10490,Urban mythical technology,3,10.0
10491,Live Challenge: Are you really building Shanhe University?,5,5.2
10492,"Inherit Karp, the opening ape flying sun begs me to come out of the mountain",1,7.0
10493,Every Exam must be Full Marks! The Whole People Kneel and Beg Me to Repeat The Reading,3,6.333333333333333
10494,"Entertainment: After being a male god, I played Lan Ran Yusuke",2,9.0
10495,Binding National Fortune: Begin As a Blind Swordsman!,7,5.142857142857143
10496,The human body in the comic world The human body in the comic world,2,5.5
10497,Online games: I am the only VIP player in the entire server!,4,7.0
10498,My Son is a Reborn Villain,4,8.75
10499,Digging to Survive: I Can See Hints,1,6.0
105,Battle Through The Heavens: Rebirth of Emperor Yan,3,6.333333333333333
1050,Invincible Villain,5,7.0
10500,Only I Choose Konoha,4,6.75
10501,"After the Group Pet, the Ancestor’s Vest Went Crazy",2,9.5
10502,Live Broadcast: My Leisurely Life As An Emperor in Daqin!,2,9.0
10503,People in Zongman: Build a foundation and contain the world,7,7.428571428571429
10504,Robin the Pirates saved me,3,5.0
10505,Football’s First Defender,5,7.0
10506,Heavenly Lord Asura,4,6.75
10507,i can hear the beep,4,5.5
10508,When a Master of Metaphysics Marries into a Wealthy Family,2,8.0
10509,"Cultivating Immortals for All: Evildoer, I want you to help me cultivate",4,8.0
1051,Pirate's Unlimited Skill Points,5,6.8
10510,Shaking Heaven and Earth,4,5.5
10511,Genshin Impact: Have you ever experienced light speed kick?,3,6.0
10512,Who is reborn? Who is in love?,3,8.666666666666666
10513,The Rebirth of the Violent Concubine: The Bright Moon Shields the West Building,2,5.0
10514,The Wife’s Betrayal,1,8.0
10515,Naruto God level live broadcast room,3,6.0
10516,"Earn trillions by live streaming stock trading, the global chaebols are panicking",4,7.5
10517,General Master of Pokémon,2,6.5
10518,Fantasy: Become invincible from the supreme sect,2,8.5
10519,Identifying popular characters: the title of the wonderful world in the beginning,4,8.25
1052,God of Destruction,1,9.0
10520,Douluo: I am really an auxiliary soul master,4,9.25
10521,"You are asked to tame a giant beast, and you contract a fat blue man?",4,7.25
10522,Bringing Beauty To Infinity,6,5.0
10523,My Demon Tyrant And Sweet Baby,2,7.0
10524,Time Travel Begins with Dragon Ball,6,5.5
10525,Sign in the Famous Scene at Marvel!,4,9.0
10526,"Xianwu: Opening Dragon Yin Iron Cloth Shirt, Tiger Roaring Golden Bell Jar!",4,5.5
10527,The end of the world: I can infinitely fuse equipment attributes,4,5.25
10528,"Omnibus; People are in the wrong place, there are dimensional simulators",2,8.0
10529,All-Heavens Strongest Simulator,2,5.0
1053,Divine System of the Strongest Card Supplier in the End Times,5,6.6
10530,Darius Supreme,4,7.0
10531,Hokage’s strongest krypton gold system,3,6.666666666666667
10532,One Piece: Straw Hat’s Vice Captain,3,7.0
10533,"Memory retrospective program, the foundation was exposed",3,8.0
10534,"Yuanshen: Void Star God, join the chat group",2,6.5
10535,Comprehensive comic: I can do whatever I want after gaining the power of hypnosis,1,7.0
10536,I've Activated The Hidden Path of Beast Evolution,4,7.5
10537,"Taking stock of the top ten protagonists, the world is going crazy for them!",5,7.0
10538,Umbrella Travel To The Heavens,3,6.333333333333333
10539,Xuanhuan: It turns out that I am a peerless master,3,6.0
1054,"A Sword, Cut Over Konoha!",6,7.333333333333333
10540,Ultimate Weapon of Magic and Science,3,6.333333333333333
10541,I spread the Devil Fruit to the whole world!,2,4.5
10542,"Thank you! In Naruto, married to Tsunade",2,6.5
10543,"After the empress ascended the throne, the villain I died in her arms",2,5.5
10544,Resurrection of Reiki: My Martial Soul is the Eight Great Demons,3,7.333333333333333
10545,Entertainment: I went into a hotel with a female celebrity just after we broke up,2,3.5
10546,Journey to the West: God’s Choice,3,7.0
10547,Unlimited skill points in online games,3,6.0
10548,My sister is Nuwa,4,7.25
10549,Naruto From Lottery to Invincibility,6,8.0
1055,"After the Rebirth, I Was Targeted By the Boss",3,8.0
10550,The Legend Of Shen Gongbao,2,10.0
10551,I Take the Battleship to Play Through,5,8.2
10552,Online Game: Hundred Times Explosive Soldier,3,7.666666666666667
10553,Black Basket: King of Nets skills to dominate!,1,9.0
10554,Summon the Celestial Beast at the beginning!,8,7.0
10555,The Supreme Lord Donghuang,3,7.333333333333333
10556,Dragon Ball Pirates,1,10.0
10557,People are Pirates: God-level trainers on the Straw Hat Ship!,6,7.333333333333333
10558,The Young General’s Wife Is Mr. Lucky,1,5.0
10559,Urban Fairy King,3,8.0
1056,Online Games: Lords Editor,3,8.666666666666666
10560,"Life simulator, the plug-in life of a girl who turns into a girl",2,6.0
10561,Global Genie: Only I can see the prompt,3,6.666666666666667
10562,I! The identity of the strongest person on earth was exposed by the reborn,5,4.2
10563,Online game Doomsday Dimensional Invasion,1,10.0
10564,"Doomsday for All: I, Virus King",4,9.0
10565,Not-So an Extra,3,8.0
10566,Nine Colored Nascent Soul,4,7.25
10567,When Does This World Have a Blood Bar Displayed?,3,6.666666666666667
10568,"People are sailing, and the beginning sacrifices the world",5,7.4
10569,"The Gods Returned Thousands Of Times, Teachers Praised Me With Millions Of People",2,5.5
1057,War On The Top: Help The Navy To Draw Anywhere Door At The Start,5,6.8
10570,Naruto: My Ninja Village can add points,2,4.5
10571,I Became the Villain of a Romance Fantasy,6,6.166666666666667
10572,The Girls In This World Are Super Fierce,5,8.4
10573,God of Music,5,7.0
10574,Pirate: The Strongest Swordsman,3,6.666666666666667
10575,"Entertainment Exploration: Playing Zhang Qilin, Reba Posted Upside down",2,5.0
10576,The Upgrade System of All Realms Starts From Conquering Naruto,5,6.4
10577,"People are in Konoha, my kaleidoscope can deduce everything",5,7.0
10578,City: 100 Million Found in the Wall at the Beginning,7,7.571428571428571
10579,Omnibus: Reborn Demon God turns everything around,3,8.666666666666666
1058,Chicago 1990,4,7.5
10580,Naruto: Byakugan is weak? I'm super doubled!,3,7.333333333333333
10581,Time-Limited Hunt,4,9.5
10582,Centenary Veteran: Hunting space to pick up cultivation,2,7.5
10583,"Rebirth, I am the most powerful business tycoon",3,8.0
10584,Live Broadcast: My Identity As A Fairy Cultivator Was Exposed By My Great-Granddaughter,3,7.0
10585,The Almighty Martial Arts System,3,7.333333333333333
10586,"After Marrying the Villain, I Became Popular",2,8.0
10587,My Hardwork Isn’t a Cheat,2,7.5
10588,Hokage’s Bow Path Supreme,5,8.4
10589,"Starting from the Demonic Forbidden Period, take stock of the highest world of comprehensive comics!",2,4.0
1059,The God Of All People: My God Domain Is The Endless Abyss,5,6.0
10590,"Genshin Impact: Liyue Storyteller, only tells sweet stories",5,6.6
10591,Pretend To Be Creator,4,3.25
10592,Harry Potter Blood Hunter,3,7.333333333333333
10593,Big Voyage: I became Nami’s brother at the beginning,3,8.333333333333334
10594,"Dragon Ball, starting from the World’s No. 1 Martial Arts Tournament",3,6.666666666666667
10595,Raising a Fox Consort: The Cold Demonic Wang’s Sweet Love,5,6.6
10596,Dajingzhen Xuansi,1,8.0
10597,One Piece: Fusion Aizen at the Beginning,4,5.5
10598,Douluo: Love You Without Regret,2,7.5
10599,Pirates: Grow secretly and become a swordsman,2,6.5
106,Mr Gu’s First Doting Marriage,4,6.5
10600,I Have A Marriage Contract with Xiao Wu,5,7.8
10601,Fake Ancient God,10,7.0
10602,"Internet Celebrity Mercenaries, Live Broadcast Of The Real Battlefield",7,7.0
10603,A Billion Times Draw a Sword,6,8.5
10604,Super Success System,4,6.75
10605,Cities: from Heavy Locomotives to Industrial Overlords,5,6.2
10606,Your San Value is Zero,5,7.0
10607,"After Getting Married, My Husband Spoils Me",5,7.2
10608,80’s: Lucky and Delicate Girl,2,6.0
10609,Shuttle To Get Rich Since 1985,5,4.2
1061,Naruto God Modifier,9,8.666666666666666
10611,The Devoted Second Male Lead Decided to Favor Someone Else,2,8.5
10612,"Through the first day, leading retail investors to harvest Wall Street",4,5.5
10613,Star Master,10,7.3
10614,The Rockets of the Spirits Start,4,6.25
10615,Beast Soul: A Tyrannosaurus Soul at the start,3,6.333333333333333
10616,Salty fish learn to play technology,1,10.0
10617,All the people turned into beasts: I became a Chinese dragon,3,8.0
10618,Infinite Replication Of The End Of The World,3,6.666666666666667
10619,The Rise Of Xiu Xian Sect,3,7.333333333333333
1062,I Can Extract Infinite Martial Spirits in Doulou Dalu,6,7.333333333333333
10620,The Era of Generals,2,8.0
10621,"The God Of All People: My God Domain Is The Endless Abyss, Chu Hao",5,4.2
10622,Fairy Tail My Lord Is The God,2,5.0
10623,"Tang: at the Beginning, I and the Bear Children of Changle Bombard Chang'an City",3,6.666666666666667
10624,Big Boss System Behind the Naruto,7,7.0
10625,Reification is garbage? I turned my hand into a Gundam,4,6.75
10626,"Mommy, look at Daddy kneeling again",1,9.0
10627,Dragon Evolution: The Strongest Dragon Emperor,5,7.6
10628,Survival on Sky Island: Copying One Thing Every Day,4,7.25
10629,God of Life,4,5.0
1063,Online Game: Level 1 I Ended the Gods,3,6.666666666666667
10630,Doraemon VS Naruto,3,4.666666666666667
10631,"Zongman: Le Ziren, starting from the powerful shadow",4,5.25
10633,Husband and Wife Are of the Same Mind,5,6.6
10634,"The city is invincible, and my Godzilla will be armed and domineering",4,5.75
10635,Strongest Sword God System,8,6.125
10636,The strongest villain arrives and captures one at the beginning,6,6.833333333333333
10637,Game Making: Beginning with Hogwarts Legacy,4,5.5
10638,A mortal's cultivation of immortality begins with swallowing a century-old black turtle,4,7.5
10639,"Martial Arts, Marry Wang Yuyan at the Beginning",3,9.0
1064,Eternal Gate,2,5.0
10640,Synopsis: Infinite Conquest,3,8.0
10641,I Can’t Act Anymore,5,7.8
10642,"Everyone’s job transfer: Zerg Overlord, my army is tens of millions",3,8.666666666666666
10643,"Me, Super Tyrannosaurus Rex! Sitting in prehistory, humans arrive in the future!",4,7.25
10644,Present World’s Strongest Shinigami,5,6.8
10645,Godfather Of Champions,2,6.0
10646,Pirate: Gave the garbage system,6,7.833333333333333
10647,"The man in Naruto beats Itachi, and the first blood reward is the Gravity Knife.",2,9.0
10648,Entertainment: The Strongest Actor,4,5.5
10649,"Three Kingdoms: Start a refugee, load the Huo Qubing template",2,3.5
1065,Becoming Immortal Through Getting Married,3,7.333333333333333
10650,Level up Zombie,3,6.0
10651,I just became a ghost: A school beauty anchor came to copy my tombstone,4,9.5
10652,Job transfer: God-level talent! I am the mythical Da Luo,2,8.5
10653,My Sharingan is not normal,5,8.0
10654,The Strongest Owner In Prince of Tennis,8,7.0
10655,Spring Breeze 1991,2,8.0
10656,"Da Qin: Me! the Unparalleled Prince, Guarding the Great Wall for 18 Years",1,5.0
10657,Urban Naruto Era,6,7.166666666666667
10658,"Da Tang: Three days later, I was frantically collecting supplies",3,7.333333333333333
10659,Urban Super Skill Extraction System,3,7.333333333333333
1066,Lord of Darkness: My Recruitment is Ten Thousand Times Crit!,5,7.8
10660,Into Unscientific,4,7.25
10661,Ghost Slayer: From Taking Care Of Tanjuro's Wife And Daughter,3,6.0
10662,"Meiman: Create the thirteen districts, arrest Wanda at the beginning",6,7.666666666666667
10663,"Konoha: The understanding is incredible, and he creates a god-level magic at the beginning",1,9.0
10665,Plague Doctor,1,5.0
10666,Paladin Dad,4,4.75
10667,Global Reincarnation: The Only Earthling,4,6.25
10668,One Piece: I am Mr5,3,7.333333333333333
1067,Start drawing cards from Hogwarts to become a god,3,5.666666666666667
10670,Public Enemy,1,5.0
10671,Zongman: Start with getting the key to the door,1,8.0
10672,"Moba: I, Desperate King",2,8.5
10673,National Awakening: Only I Choose the Saitama Template,5,6.2
10674,Everyone Knows I am a Good Man,2,7.5
10675,Cultivation Industry Era,2,9.0
10676,I Honor,3,6.666666666666667
10677,Epic of Vampire Dragon: Reborn As A Vampire Dragon With a System,4,7.25
10678,Naruto: Awakening of Corpse Veins in Hinata,4,8.25
10679,"The villain empress wears a book, I’m crazy about it",3,7.0
1068,The National Male God is a Girl: BOSS Fancy Pet,5,7.2
10680,Inventory scene: The sword comes to cut through the thirty-three heavens,7,6.428571428571429
10681,"Dressed as a waste prince, the Empress Dowager made her a puppet emperor",2,7.0
10682,"I was writing a diary in American comics, Avengers Alliance collapsed",2,4.5
10683,"Hong Kong film: Awaken the red alarm, the opening machine gun sweeps the bar",3,4.666666666666667
10684,I develop containment games to scare players around the world!,2,4.5
10685,Madam is a Superstar,4,6.0
10686,Restricted Doomsday Syndrome,3,5.666666666666667
10687,Starting with Hundred of Millions of Guardian Spirits,3,6.0
10688,Comprehensive Manga: Start with an Old Fat Xia,7,7.428571428571429
10689,"Full-time mage: bind Mu Ningxue, a natural soul seed",4,6.25
1069,"Live Broadcast To Become An Immortal, And Start The Game With A Reward For The Imperial Soldiers!",1,4.0
10691,The Ship Girl and the Admiral and the News,2,2.0
10692,"Daming: Pretending to be a blind prince, was exposed by Sister Zhou’s live broadcast",5,6.8
10693,Naruto: The peaceful life of the Hinata family,2,8.5
10694,After Being Proposed By the Villain,3,7.0
10695,Rebirth of the Great Entertainment Empire,3,8.333333333333334
10696,"Xingqiong Railway: Eternal Love Debt, Reincarnation Star God",3,9.0
10697,"My understanding is incredible, my graduation project is the Dragon Kingdom Cultivation Method",2,5.5
10698,Heartwarming Aristocratic Marriage: Influential Master’s Wife-Chasing Strategy,1,7.0
10699,"From Konoha Sannin, take stock of Zongman’s weird nicknames!",1,10.0
107,All Heavens Mobile Games,1,8.0
1070,The Great Desolation: The Strongest Man Who Came Out of Hongmeng,4,7.25
