user_id,novel_id,rating
453,10742,6
559,9756,8
333,26505,4
23,3629,7
201,1756,7
37,12713,4
234,12974,7
479,20707,6
526,15530,4
244,17028,9
529,5412,8
663,1319,4
202,10749,4
327,16187,10
478,2056,7
164,23394,9
11,24860,4
374,3689,4
400,3499,8
583,11738,10
40,348,8
617,21467,7
87,22177,5
289,23931,6
357,21879,5
62,5568,9
642,6831,9
438,2952,9
773,16822,9
138,27506,2
209,11041,8
270,21817,9
21,10578,7
17,9114,9
462,27294,10
171,3388,1
191,21312,6
769,1674,9
626,24849,10
192,12359,10
172,2777,5
251,14089,3
608,12534,5
761,25563,8
466,19356,7
673,16893,7
743,21046,5
670,15654,4
745,7856,6
189,25388,10
509,3365,9
290,2328,8
154,19442,7
762,25281,3
155,3263,7
564,24386,7
299,7692,4
734,16689,8
46,16904,9
33,21908,6
495,21468,5
21,19425,8
307,21730,10
383,16001,7
497,15385,5
372,25008,1
271,3620,6
497,7602,7
687,20001,6
21,7169,8
741,13318,4
604,8564,2
627,12580,4
771,22485,9
237,4249,9
589,20025,9
344,16946,7
776,5374,4
288,6345,7
378,8575,7
500,3214,5
427,18378,9
155,16789,4
692,7629,6
146,27220,8
539,3556,9
626,20642,6
744,6639,9
28,13713,4
127,25705,6
26,4589,9
497,395,8
92,25313,4
528,335,9
414,9564,10
283,25992,6
228,8638,10
217,3006,7
514,432,8
261,24434,7
116,83,4
113,7403,2
544,23626,8
395,6574,7
167,15012,9
611,22709,9
768,9290,9
656,13645,6
657,26960,8
729,1616,7
136,9062,6
80,25751,10
582,6526,5
739,6873,4
27,977,7
742,21177,9
751,19025,9
371,8775,7
204,21571,7
346,10285,2
456,18653,4
384,760,9
539,15870,9
517,8063,8
137,4603,4
415,23558,1
566,5313,8
495,4741,8
33,5510,5
68,1662,8
237,24024,9
92,6351,4
193,26583,9
539,18873,9
246,10503,8
452,14366,8
164,20288,9
619,13941,4
39,1563,10
441,469,8
343,8415,10
12,9078,7
120,22028,4
741,12484,1
313,3292,10
42,7125,8
258,10867,10
675,15308,8
587,8367,5
376,23866,4
476,23948,4
664,3910,9
57,3702,7
274,5211,7
46,19598,9
128,10984,2
525,9387,6
29,19293,8
316,23922,8
558,15594,8
740,18232,8
337,5602,4
216,25316,10
532,5939,9
421,11644,9
238,3993,8
752,13296,10
610,5670,3
398,17983,5
282,23414,10
43,20311,5
667,10387,10
695,14562,8
251,8348,6
611,19006,6
108,13954,8
762,8690,10
664,9538,8
59,3708,6
142,11341,3
585,3792,9
207,1173,10
208,24120,6
465,14927,7
252,25524,4
168,24823,4
279,9219,10
350,7160,6
137,9357,7
118,16377,7
522,3259,7
7,27230,1
687,15478,7
101,26935,9
578,20197,8
763,9988,7
221,17565,7
158,16295,5
625,14935,4
309,11620,10
347,16374,9
334,22927,8
680,6045,6
263,25627,5
765,25705,4
328,23503,10
246,1990,8
599,579,9
190,14731,7
612,2016,6
582,12208,4
507,5583,10
100,26626,8
365,2539,9
398,9448,10
31,22010,6
506,21213,9
502,1019,8
224,4069,8
767,10605,8
135,26335,9
638,7887,2
680,18989,9
36,24910,10
726,26768,4
179,4523,8
642,17815,9
538,732,6
220,15804,8
287,27341,8
222,21372,10
396,22697,9
127,12498,10
51,16221,6
539,8687,6
481,12005,7
427,18532,9
114,23881,6
679,25168,4
559,179,4
154,6346,4
774,12773,9
59,14056,5
87,12005,7
99,20210,4
592,14416,2
322,14928,5
426,5786,6
340,6502,4
744,18782,8
246,19235,6
152,5609,3
452,10362,4
391,23803,10
225,10030,8
84,11402,9
574,17747,8
308,3543,6
510,23634,4
227,17770,9
302,2466,6
526,11010,8
595,2651,9
690,4071,4
393,8830,4
539,18536,10
446,21261,7
235,3912,6
525,8866,4
268,18495,2
376,18054,10
434,18480,10
677,22161,9
167,5447,8
531,10102,6
51,14213,4
755,7477,10
267,24249,6
581,15876,5
690,11901,9
443,22838,7
651,4038,1
605,26286,7
299,21756,9
99,8906,7
26,19776,10
259,20597,10
322,24397,3
491,13838,10
108,6071,8
747,7109,10
535,17837,8
461,2691,9
193,1914,4
715,26830,6
768,6082,7
175,4692,10
514,20305,6
766,5768,6
330,6622,4
115,6252,10
53,22258,8
148,15142,10
568,16434,7
263,11757,7
265,10819,2
342,25503,10
48,11157,7
267,2458,7
57,25690,10
698,15571,8
662,10039,1
395,24,7
105,7529,10
376,4819,8
693,21953,9
606,23306,5
200,16435,3
668,4993,10
476,18124,9
44,5126,8
714,9158,7
413,9960,5
369,17146,2
140,7974,4
421,23169,10
762,5732,4
172,17069,10
344,13957,8
174,10574,6
313,26599,4
27,5719,8
458,12610,4
578,26785,10
242,2877,4
591,26217,5
682,18780,8
747,15062,10
594,13857,6
215,1891,8
183,19641,7
9,1435,5
140,10430,9
212,21446,9
83,5204,8
475,17292,8
157,196,5
713,7104,6
684,7222,4
559,21440,7
465,6657,8
70,18944,10
653,27062,7
679,5966,4
589,15344,4
747,14754,10
465,12613,7
559,25326,10
508,22398,5
409,23905,6
339,408,6
312,9835,7
205,21548,9
366,15233,8
388,1266,8
658,12179,2
152,16385,6
620,15580,10
715,21194,6
96,12215,7
417,13278,5
252,24454,5
673,3664,4
209,11210,10
94,22768,8
80,27243,7
94,9805,8
629,17403,1
489,19774,4
636,14618,10
131,11424,7
340,10503,10
662,5517,5
607,21331,1
414,10576,5
494,14376,7
661,17445,4
406,26538,8
456,2563,4
247,17898,5
287,20290,9
2,18969,10
217,7081,9
50,1719,8
264,11686,7
288,20379,1
564,27535,9
650,23304,6
626,13379,6
670,10039,7
192,12988,6
386,7551,1
416,17655,8
295,25781,8
15,18152,5
118,7496,9
185,13493,9
167,14026,1
535,10585,7
481,13044,8
52,19384,9
430,23493,10
69,1263,8
498,9218,4
5,15098,10
287,11268,7
743,1416,8
117,5325,6
390,12523,8
768,20288,2
441,9459,10
737,11412,7
17,3377,7
266,18764,7
66,596,9
164,15974,5
111,23427,7
106,22821,10
75,13544,9
699,1549,10
69,45,9
191,23574,3
56,9479,6
211,19922,7
319,15685,4
564,24659,9
7,7778,10
694,17905,6
742,6212,10
317,5993,10
442,12000,7
75,1193,7
743,4790,9
94,10529,2
187,3070,4
692,24146,9
653,9247,5
754,11888,8
334,10003,10
649,1142,2
303,2591,8
156,20881,8
310,13853,7
492,6223,8
79,1474,6
349,261,5
513,1157,4
297,111,6
87,17952,9
712,5852,9
404,15665,6
280,14668,6
715,17568,4
34,18333,9
335,9930,7
763,24442,8
474,8315,5
162,5351,1
756,2820,10
177,22607,9
290,3270,10
301,16376,10
647,4596,6
314,20272,2
493,4293,9
506,25670,7
524,15829,8
756,5915,8
345,9791,8
617,24812,4
233,8705,10
668,5370,9
88,4954,6
719,20602,7
759,13433,7
600,2491,6
467,13507,6
261,10603,9
309,23311,7
758,25169,8
210,21973,5
769,4816,4
318,18474,4
78,8430,9
600,19171,9
276,27275,7
527,22410,4
580,8936,2
600,6323,6
198,11421,7
523,17964,6
105,2453,10
111,5371,8
542,24475,6
193,20816,5
600,1320,9
469,10367,10
5,5409,7
97,13488,9
407,11171,6
670,25971,9
352,17584,9
351,4821,7
67,8121,10
21,8629,9
735,12843,2
256,14859,5
416,11201,6
264,3180,8
27,23241,9
283,9187,5
381,25426,1
543,18185,7
40,318,7
250,18772,9
235,8246,10
405,11266,6
551,4788,6
557,11896,4
555,23970,7
241,18736,4
395,4401,9
145,941,6
493,23902,5
397,11436,10
11,12,7
326,5039,9
362,2775,8
119,8352,9
254,16053,2
248,11119,10
39,16529,7
350,4540,5
588,5469,9
209,5890,10
656,15909,4
265,12996,6
408,15752,9
331,20524,5
765,3727,7
513,10101,6
40,8533,1
673,15608,7
427,149,10
278,18659,5
487,10446,8
584,17991,8
711,6102,4
681,16321,4
407,13246,9
730,18109,8
563,6719,8
146,8480,7
436,9446,6
9,6392,6
267,69,7
543,12000,9
347,1094,9
378,6798,10
193,10021,4
101,13143,7
524,22843,8
672,11745,5
186,25376,8
496,19200,5
291,27219,1
718,26254,4
681,16357,10
445,17596,9
114,23691,8
719,13963,4
18,26319,6
192,23669,9
359,12602,9
695,24640,6
439,8337,8
385,12185,5
594,1825,2
25,3796,5
204,18173,7
591,12958,6
695,6759,7
693,7782,5
395,14397,4
191,2642,5
706,5020,10
360,26846,6
174,22121,8
511,14997,10
774,7507,1
431,17160,6
57,27104,9
238,20504,5
436,3144,9
9,26001,5
107,16471,6
226,27619,5
415,12567,6
636,6232,4
726,20290,8
706,1345,5
18,18340,2
628,4135,6
69,9774,8
341,15450,10
509,8447,7
657,23635,7
385,13453,4
419,8173,9
570,4697,8
519,25813,10
763,12504,7
688,19848,5
728,1274,1
366,25165,5
47,17577,8
102,8793,5
472,18704,9
681,2676,5
678,8513,6
132,1505,5
419,9153,8
682,2006,4
106,15155,8
315,27171,5
254,15206,2
544,14421,9
375,16436,10
589,22426,7
125,19026,7
279,5694,9
43,9809,1
308,4460,9
176,16118,9
411,26489,4
530,22157,8
420,10999,4
712,25838,2
595,6816,8
136,8211,9
220,23549,4
276,14934,10
301,8481,9
489,2470,4
186,11300,10
725,7473,8
194,4354,9
65,12252,9
285,2121,5
6,6355,3
739,12399,5
234,18238,9
484,22014,5
637,26239,7
474,5142,6
321,20436,4
113,7608,8
730,24317,10
524,2752,8
703,25559,9
420,17537,9
755,18914,2
136,12463,8
361,5350,10
156,8035,6
440,27446,10
49,16906,6
267,10022,6
644,4020,5
693,19087,10
619,24187,4
538,26981,10
321,10193,5
304,3339,5
397,24938,10
315,6800,7
672,19682,7
731,21661,8
431,22677,8
159,25449,4
109,27279,9
184,25221,7
111,23631,8
44,24603,7
90,27333,10
539,20157,2
666,26245,7
484,24861,7
347,3435,6
622,3157,10
244,3634,4
499,23360,3
641,25646,4
735,6658,10
150,25272,6
572,9328,7
454,17401,4
148,16394,6
413,22816,9
227,13501,8
150,27380,7
537,11977,10
579,24682,10
114,4576,5
534,26636,10
228,16141,8
482,22805,4
764,2013,7
420,10566,6
365,11694,6
398,13580,5
243,19547,10
69,20097,8
697,17976,9
467,19424,10
483,3822,4
417,21903,9
689,7196,8
620,22125,9
443,7359,7
495,19859,10
453,5361,2
17,3312,4
520,14656,10
769,25658,4
560,13072,9
186,9066,10
38,26294,1
149,5672,9
216,7133,10
663,3466,10
325,26420,9
40,11649,7
521,13629,3
350,18682,7
429,6581,8
603,1448,4
263,15157,6
562,22981,10
526,18287,1
753,15472,9
544,18905,9
146,62,4
486,22649,10
474,13252,4
563,8893,4
448,4014,7
657,26494,10
196,10279,9
727,3819,8
709,1401,5
21,12242,3
749,11839,5
433,4124,8
69,15340,9
365,3177,9
618,17114,7
336,24826,2
23,8221,5
359,11401,8
709,11036,10
57,1511,8
137,24270,10
669,13872,4
195,13765,7
702,23421,8
441,24726,7
308,13082,7
776,4986,5
451,26544,6
752,20077,9
498,25684,7
727,18100,8
238,25272,10
709,9655,5
345,5864,4
82,15926,6
609,6542,7
596,14908,8
767,5447,9
763,25635,6
363,10515,5
303,19642,6
279,9000,8
513,14228,4
729,18311,7
131,14149,5
552,24181,4
170,17598,8
419,9322,10
469,14868,10
11,7450,10
671,11665,7
533,9637,6
475,26447,7
725,23397,10
236,1646,10
266,7558,10
768,5140,4
317,17927,5
696,5390,7
562,12567,9
178,12161,9
501,2232,10
49,8965,6
52,24998,5
75,12120,7
38,882,8
548,20602,8
338,10124,9
43,13838,9
319,9122,5
727,26549,7
737,17964,8
413,20378,8
739,27604,7
366,16101,8
79,5557,6
462,27635,5
252,20828,8
494,4302,6
355,19150,8
34,22398,6
38,21430,3
243,15929,10
32,12348,8
149,20282,9
593,4106,6
540,1572,6
360,25641,6
133,2016,8
640,18755,9
162,5702,4
692,1997,8
472,13945,8
128,3633,4
179,16365,8
294,3915,9
461,27443,4
99,21498,9
161,9287,4
452,11547,4
26,18590,8
689,21864,8
355,16074,5
158,17262,10
591,12728,4
598,21377,4
630,23121,4
44,15831,9
207,20830,5
573,12116,8
516,9213,9
352,12314,1
531,15796,7
517,21079,8
487,7281,4
640,8620,9
492,305,7
57,9403,2
508,16483,7
587,6110,9
363,18007,8
91,1368,7
287,4558,9
671,18484,4
692,25699,7
429,5651,6
527,7832,6
395,5864,7
334,4456,9
385,20766,5
394,11040,6
486,25475,7
229,10031,9
137,20202,7
119,15353,6
356,7028,6
376,16243,8
196,170,7
6,19466,4
690,26748,9
624,17824,9
116,12494,2
103,21390,6
189,6790,7
227,20665,9
460,15357,9
691,23434,8
196,12665,5
220,14914,7
113,1696,9
113,5408,10
734,9933,9
501,7820,9
404,22678,2
305,3073,5
63,26910,7
315,4466,7
584,2751,9
710,18623,9
324,27452,2
422,22853,10
7,7203,10
121,9985,10
351,23786,9
23,16213,9
223,21245,6
120,14205,6
428,8024,9
493,22820,6
756,2759,8
378,14572,6
64,21223,4
177,14692,8
469,14647,8
149,2132,4
590,20949,7
456,3584,6
164,23349,1
118,12951,8
31,117,7
174,20897,7
6,816,10
261,26873,10
416,4845,6
550,6038,5
217,24703,8
130,5454,9
143,24126,9
282,15806,6
247,3190,6
239,19239,7
481,2919,8
673,8562,7
592,2921,10
402,15218,5
726,374,3
269,10756,6
407,7732,9
226,18961,7
137,18165,7
240,23777,8
465,14548,1
638,8763,7
759,5779,9
79,26472,10
704,13845,7
65,6689,5
580,26466,4
532,2422,10
23,13472,9
511,26191,7
715,7136,10
205,20884,5
511,21852,4
486,9294,10
700,16756,7
598,19631,4
354,6895,9
357,25644,7
684,10667,1
447,11990,10
23,11864,10
602,16497,8
417,5642,8
485,12190,4
533,3137,4
688,1488,6
286,23511,7
547,18362,9
76,12485,9
173,14770,6
245,8942,4
450,21871,4
760,2184,7
755,839,10
120,11967,7
637,12676,9
677,15405,5
728,17586,6
91,24758,9
741,22818,9
659,14153,10
753,14607,10
229,16272,6
614,19772,10
474,2044,9
53,13926,6
329,6873,10
595,21129,6
593,20953,4
28,26368,6
754,17034,8
591,22469,4
87,1919,7
578,17590,6
589,25753,6
13,26785,10
59,18702,10
52,21126,4
493,11112,7
528,22624,6
393,23911,2
764,12444,10
312,24147,8
446,1927,5
711,17702,9
743,718,4
700,5097,6
84,5547,9
45,8325,9
729,46,8
182,1128,8
340,18760,7
559,19186,4
290,23461,5
507,11465,9
318,7475,10
689,23380,7
108,10085,6
707,11960,4
490,23181,7
742,17103,9
74,11953,9
423,17043,7
30,7067,5
94,19869,5
59,10684,6
75,8911,8
709,14732,10
383,17185,9
285,17689,8
588,9234,4
571,22197,6
151,11789,9
31,21135,9
661,10392,7
569,254,6
41,21487,3
633,5441,5
591,16956,7
475,10301,10
57,19998,9
717,3987,10
637,26233,1
405,4613,9
718,6111,7
501,26743,5
241,5889,9
334,24855,6
770,12949,2
635,12999,9
504,24904,9
141,24883,10
194,21548,10
296,26470,9
730,19150,1
479,17251,5
214,211,9
757,12789,4
741,10981,8
131,15861,10
628,13561,5
709,7151,7
18,25248,9
533,2805,4
224,21709,7
105,20312,4
291,13213,2
87,6708,9
600,23624,8
752,11112,9
773,11292,9
254,10086,4
444,8305,3
67,13346,4
678,22444,10
633,23087,8
328,20865,7
347,3491,9
691,11822,3
635,13108,7
765,20207,8
681,8376,10
23,17384,9
655,1403,8
303,3993,4
141,10228,8
630,17327,9
53,21734,7
132,26285,9
188,5037,5
705,21121,4
82,18911,10
330,383,9
763,25710,10
674,11579,10
776,8983,9
504,18510,1
482,472,7
247,22097,7
773,4326,7
692,2330,7
405,5455,4
595,27639,3
595,27328,7
143,10309,6
117,13390,7
407,13694,7
89,24593,7
294,12618,2
506,3103,5
442,307,10
95,21842,7
244,20304,9
17,8048,9
681,15795,4
38,20707,4
518,2315,10
309,22827,6
87,2448,10
253,15577,4
755,5470,2
670,5801,7
597,20242,9
231,22608,4
179,11876,8
334,435,8
239,11223,3
29,7184,5
508,3955,10
46,27350,8
406,25205,9
474,11654,6
273,4281,3
237,349,5
551,21703,8
714,9899,10
86,23212,8
698,13844,9
278,4520,3
291,2994,5
614,3602,10
95,8310,10
527,9420,10
84,24422,8
271,10,5
246,6047,4
394,18231,9
584,18563,5
387,22163,7
95,16486,8
317,26116,4
250,21134,7
183,19654,10
301,18263,5
285,9573,7
64,7794,4
510,25512,1
656,1279,4
334,6463,7
514,6132,7
132,6226,10
14,12689,7
592,1666,1
330,23874,8
512,12219,7
392,16809,4
471,2350,9
142,9848,4
683,22098,5
677,11706,7
381,1377,8
114,7195,7
355,11744,8
134,15816,4
745,24090,3
80,16963,8
14,5806,7
228,19494,8
135,1306,10
374,913,9
240,24855,3
360,25332,8
464,3131,8
118,19919,5
46,22327,6
443,21633,6
66,12315,5
423,4313,5
129,18032,10
52,19472,4
388,18228,10
592,2546,7
203,9703,5
712,4943,5
776,21047,10
16,3939,10
743,6506,9
634,6582,9
392,5867,1
318,26220,7
763,4988,7
509,22796,6
92,5360,7
432,25795,6
750,26631,3
604,2966,4
178,21915,7
763,18340,8
431,16250,7
770,22394,9
764,13828,3
483,6553,6
154,3208,7
383,12802,9
608,12968,6
93,621,6
445,20555,3
508,19862,10
107,9187,7
226,7284,10
590,20871,8
368,10753,4
690,14995,6
675,17309,8
9,1374,6
552,12782,5
503,1164,10
488,22268,7
467,15150,2
90,23938,5
101,17314,7
2,24018,8
615,13477,10
713,12724,9
167,3854,4
174,13943,6
237,8670,8
761,6010,8
713,11018,8
86,18287,9
618,9732,4
644,13207,8
592,23397,9
89,16572,4
267,25679,7
211,8774,5
39,5123,4
169,186,6
564,11775,7
622,18303,8
662,14765,8
650,20718,7
380,11651,4
344,19570,6
91,5637,6
434,3697,7
259,14492,8
23,20712,10
413,8556,6
772,4955,7
35,23584,8
354,8006,7
518,3979,10
93,8241,10
560,19779,4
487,16032,8
336,10461,8
288,19055,6
24,27252,10
639,16377,4
523,7754,1
634,11359,7
552,26555,7
417,10065,5
412,11202,7
547,22175,7
283,1976,1
335,2259,5
707,13995,9
164,11361,8
705,20345,9
32,1055,8
495,21717,5
316,27149,5
723,5191,9
227,10882,4
566,14552,9
25,22942,10
693,26043,6
222,3433,6
44,14219,9
363,9630,4
186,13140,8
126,5600,10
13,20287,2
300,25409,5
470,14071,9
582,15520,9
197,21717,9
669,1939,8
538,26714,6
467,21863,8
550,24635,8
288,6503,8
656,20516,10
776,27335,10
491,12602,3
769,1259,4
114,8197,9
670,9932,10
180,11291,8
201,10634,4
86,13989,5
462,17554,7
165,22415,9
489,23251,10
632,21937,10
159,16720,10
517,7552,2
386,25801,7
168,9145,10
698,9403,5
680,1830,7
441,24093,4
138,15239,6
509,25821,9
290,10794,9
233,20975,10
368,17275,10
237,15943,10
505,17403,4
159,10641,6
609,25628,7
756,17389,7
387,522,6
627,9668,4
26,374,2
13,13377,10
370,7023,7
607,3517,9
30,5329,7
607,12120,10
394,21329,3
2,18336,6
332,16983,8
203,5411,8
735,10754,8
65,14875,7
199,10862,4
41,14841,6
773,20713,10
76,25496,10
646,12750,8
763,335,4
464,9630,2
554,24984,4
390,20862,9
542,17802,9
247,20039,7
137,13545,4
677,16742,6
767,27150,8
39,2133,8
545,19812,6
317,24999,10
677,21605,9
483,2766,4
116,16875,10
763,7530,9
14,3345,10
755,1465,7
671,870,8
370,2728,6
462,23897,7
677,27389,10
319,13407,4
372,24076,7
743,662,10
14,7343,6
36,20183,4
713,20754,9
252,12410,8
753,24614,8
438,17340,10
273,8498,3
586,5355,7
174,3838,10
518,11829,6
649,4766,9
223,20087,10
214,11732,2
356,21145,6
713,25107,10
720,27620,8
628,19558,6
424,18034,9
207,3536,4
69,21079,10
593,14548,8
141,26117,8
191,1094,9
769,15425,9
22,18108,5
759,27249,8
482,14582,7
138,24897,7
236,21825,7
138,14820,6
251,16953,2
368,1011,5
475,4659,8
422,14645,5
764,3799,8
653,7109,7
262,5414,3
291,2390,6
45,4641,8
199,2151,10
229,13196,10
159,21408,9
123,12326,3
437,1616,9
213,4261,9
78,25252,8
131,25619,6
356,2621,5
554,14021,2
515,10347,8
153,7723,10
654,11087,4
409,8597,9
737,25172,7
454,12862,4
221,10823,8
456,9354,7
593,23257,4
358,12469,10
512,28,7
191,12250,3
142,10938,4
113,24482,9
488,8877,4
505,420,10
152,2546,7
770,17447,6
409,26274,7
279,14370,10
292,7676,4
309,12961,9
312,8912,4
1,27068,3
62,18209,6
296,24428,7
637,13572,4
329,12251,9
283,6827,5
451,443,5
177,17100,9
314,26023,8
13,14733,10
601,26540,9
726,26647,9
614,12692,1
127,16541,8
78,21781,7
149,26318,9
552,17437,10
199,24964,10
329,25861,1
446,13825,5
259,4867,7
471,25973,7
243,26535,10
731,5111,4
104,25721,5
38,23645,9
170,9398,9
143,2205,8
538,24911,8
50,27107,4
411,18465,2
737,4597,7
684,2059,7
764,25807,9
53,25729,8
751,15286,5
205,5091,2
574,24386,5
684,17638,9
636,13076,8
134,23482,9
386,11247,7
75,17330,1
317,5716,6
642,24572,7
283,26463,4
8,6072,8
554,13961,6
124,5486,5
109,16167,5
439,12748,7
514,23346,9
256,13458,7
761,1695,7
738,16274,3
706,4483,4
307,2720,7
360,15344,7
460,15683,8
9,8805,4
156,26120,3
325,12742,10
126,21409,9
724,900,6
7,12121,10
715,25049,4
389,3652,4
723,23984,5
614,25446,7
55,14388,5
477,18962,7
319,13059,6
576,21965,2
662,10251,8
133,3032,6
267,2245,9
108,13086,9
549,2652,8
596,10465,1
52,15867,4
512,1258,10
683,4325,8
318,4673,8
214,24493,6
646,14331,6
508,8604,6
72,11180,7
414,9341,4
27,26593,10
326,1,10
629,23328,1
41,9082,7
408,20609,8
262,17712,4
701,18402,10
212,15618,9
669,17957,4
436,22633,7
29,19604,9
267,1809,10
178,22678,7
471,1421,8
692,25453,4
255,1324,10
606,18029,8
759,16138,5
539,20600,8
645,22061,9
350,20582,6
494,19615,10
254,7127,7
380,13461,5
220,1098,9
562,21544,8
176,8741,1
154,1022,7
609,10938,10
741,10046,10
295,107,8
486,15243,5
725,11002,5
275,6332,4
669,12682,9
14,9846,5
529,18162,10
646,9089,9
680,24717,3
537,6699,9
523,2527,8
629,17324,6
166,15914,7
719,5698,8
554,11732,1
476,23287,10
56,1305,10
571,1948,6
354,19944,10
368,11409,8
461,18283,2
588,11952,9
729,434,9
698,8728,6
186,7687,9
589,3024,6
444,10196,5
300,5361,4
528,19661,7
360,20557,9
109,17196,8
351,27613,4
281,10422,6
306,938,7
701,13773,8
577,17899,5
277,19710,9
113,26272,10
706,26280,1
434,15490,6
10,11986,9
487,14708,4
126,27276,8
713,7514,9
722,10860,2
69,10013,5
728,27504,9
355,24406,5
454,5703,10
566,22001,7
567,17776,3
609,26971,10
679,9659,10
427,21954,9
598,22064,10
396,19751,7
428,4638,6
164,11484,8
227,19359,7
443,14387,6
543,23630,9
697,8122,6
320,22049,2
742,17058,10
39,9257,10
40,27440,9
260,1936,9
709,21095,4
575,24366,4
532,7254,6
46,11097,9
565,9806,5
569,17933,10
741,24423,10
372,2402,4
281,14625,9
444,27215,8
694,2412,4
383,19926,9
259,11206,5
420,2123,1
196,7487,7
93,11299,7
407,5896,7
731,7543,8
166,22142,7
741,662,3
137,19575,10
643,10578,10
627,7313,9
339,7724,9
705,23188,8
614,26489,5
292,24717,4
107,17619,10
502,17732,5
623,6364,8
714,21813,5
620,12677,4
745,21430,5
204,11806,8
615,7479,5
421,20847,7
356,16459,5
110,9212,1
42,23370,8
65,26959,8
288,8147,9
644,10297,10
672,25446,6
151,16222,3
592,25643,5
142,10026,9
586,20583,10
618,10150,10
381,9232,8
403,3465,4
230,17828,9
35,8702,9
508,8526,7
356,9595,7
576,8176,5
632,12551,1
379,20550,7
229,6487,8
370,24475,5
597,3862,7
103,16325,4
397,20067,6
623,23585,6
334,974,7
777,3441,4
82,19133,9
758,22907,6
742,18215,5
637,17560,7
86,18624,6
77,13735,6
97,14392,10
33,10313,9
557,8423,5
33,7978,6
275,16999,9
84,1903,5
627,18547,8
231,8847,9
456,24527,4
81,24158,10
722,18378,9
463,1919,4
95,25977,7
264,25825,8
154,20490,6
338,25134,8
188,18268,8
703,13952,5
128,8163,8
433,25962,6
178,2692,6
189,9965,7
568,1537,7
441,7870,7
318,26756,7
710,11554,9
223,7680,1
160,11250,5
702,12500,9
273,7737,6
577,14323,7
544,11304,4
735,4716,1
587,13685,9
274,27070,7
232,11733,5
332,21459,8
362,16864,4
161,5620,2
650,6507,9
393,23396,10
579,1266,5
11,3682,7
579,15151,8
664,12708,4
515,13808,8
761,7709,8
23,15849,10
523,15712,7
766,12338,7
367,13310,6
549,24801,9
629,27398,9
737,23172,9
123,3212,8
493,10119,8
636,1508,5
226,16351,8
527,14530,7
715,19159,7
307,19463,7
246,2475,8
443,27552,2
485,15016,9
193,17007,9
641,27406,4
685,6375,9
758,15832,9
647,3366,1
590,10478,6
422,14195,8
694,20003,6
145,698,7
10,2352,9
165,21515,6
514,17023,4
696,12732,8
621,19329,7
313,3459,10
115,24873,4
639,5315,1
161,18391,4
514,19586,7
229,12100,5
560,18744,7
748,26466,9
206,19530,2
186,18418,9
100,16520,9
644,8663,10
754,13859,8
560,14855,8
377,22436,4
254,15880,9
152,18787,7
731,8130,9
352,9991,7
106,2759,9
763,21020,6
653,4594,7
119,209,9
599,19249,9
319,15418,7
185,16472,10
746,22875,4
569,7292,8
661,15033,10
434,9802,6
3,22326,10
645,1874,7
416,7112,2
430,14633,10
633,276,9
744,14545,7
689,12261,10
707,6498,7
483,9338,6
502,12571,5
80,4389,10
575,801,4
404,5724,8
81,25340,8
154,16804,2
197,7250,10
766,18806,10
284,16332,4
505,3652,9
574,5253,6
643,18416,3
671,22850,4
386,21299,8
730,18194,7
190,1401,9
334,26421,4
523,1185,3
424,25684,6
649,15316,7
454,5617,7
493,26930,9
623,13412,6
119,17425,6
407,9368,7
765,24286,7
91,23255,6
615,27448,10
206,4886,5
563,2217,1
434,23613,9
